Temp,Ph,N,P,K,Target
20.73097934,6.178594317000001,159.2205878,26.65617847,234.134373,1
20.58650472,8.158619952999999,167.69252600000002,23.46607868,195.38807340000002,1
24.12073122,6.245674001,161.1112094,25.33045442,210.36503190000002,1
21.13565477,5.486648152000001,190.3479415,27.73348186,226.6054567,1
25.48271126,5.256675924,151.1774346,26.90246284,197.1871395,1
22.53663747,7.717261269,166.9982299,24.16251106,194.1169774,1
21.27829829,7.025955992,167.8466445,21.37678152,202.5568712,1
21.77672658,7.2721640679999995,165.6615192,27.86196478,228.7463301,1
25.80663472,8.036423841,160.2750023,23.6845912,223.07446519999996,1
25.05349895,7.92587054,169.85018459999998,26.39371929,214.15543080000003,1
20.57094028,7.8886989960000005,163.0964385,24.70268868,215.4738304,1
23.4430372,6.323328349,185.7762688,24.56352428,222.5693838,1
21.95306253,5.151356548,180.4721519,23.32752464,238.9028901,1
21.84575945,8.215445418,173.2056948,28.8669393,239.7192602,1
24.49354534,7.2950224310000005,144.4877773,21.14484085,224.80944240000002,1
22.78896451,8.242683187,167.3202002,19.4525895,220.96258430000003,1
20.53926206,6.586306345,158.3874325,28.60875271,211.1051057,1
24.31995605,5.006515702,172.6823023,25.3820307,231.20764790000004,1
22.05597095,5.109057893999999,143.7507553,27.90194403,195.2827845,1
22.09625538,5.810724204,184.3632618,20.13925596,216.996704,1
25.786309399999997,6.130741295,189.0371715,24.088045899999997,223.7824946,1
25.61656545,7.786156804,156.59904780000002,25.09698782,221.4051027,1
25.42576373,5.5546891689999995,150.8310495,23.98794519,198.30259099999998,1
25.0957976,5.553407392,177.3455306,25.11102634,212.1946165,1
22.80031739,5.366374706,145.252266,22.70464187,200.12149419999997,1
24.51680044,6.08149968,148.95873899999998,28.98504593,232.4711142,1
22.95687735,6.480025636000001,191.2116153,22.11593982,217.21948909999998,1
25.63139744,7.884960479,152.3630787,24.34134953,232.01944029999999,1
24.33460494,5.424161504,186.121128,25.20715964,212.19614249999998,1
20.90859706,5.129459517,165.40516369999997,27.79268777,227.8033082,1
23.54264962,6.538880581,164.272927,26.06503494,197.98977630000002,1
22.34949797,7.0011749629999995,147.33057649999998,23.43067721,205.1265297,1
21.46818445,5.992522965,164.72002319999999,28.97833186,199.4439833,1
23.49888607,8.285729545,171.2387768,21.81777398,237.8316904,1
22.23157445,7.649433882,175.50526440000002,22.60118412,228.0657674,1
23.60417493,8.443067721,166.6060671,24.09689627,207.95864740000002,1
23.64226203,7.314676351,180.4965667,27.81618702,241.1765191,1
23.45677053,7.97297586,155.5415815,27.816492200000003,223.78554640000002,1
20.04083377,5.836893826,170.3720511,22.01156652,201.3162938,1
21.76464125,8.003097628999999,160.6396985,28.82329783,201.211005,1
22.48554949,5.656376842999999,146.57982119999997,19.23499252,203.36103400000002,1
22.68184454,6.713736381,160.49168369999998,23.34614093,218.52720730000004,1
23.90758995,7.323435162999999,152.65300449999998,26.3137608,201.80153810000002,1
21.11258278,6.896282846,152.193701,22.48185675,209.78060240000002,1
22.87557604,5.98034608,167.3598743,20.85003204,205.08685569999997,1
22.37861263,7.545609912000001,179.8861965,23.87044893,208.4866176,1
21.71355327,6.970198675,145.07220680000003,19.20050661,214.2012085,1
20.51655629,6.868297372000001,185.72438730000002,28.74242378,222.7235023,1
23.66240425,7.311044648999999,146.60881369999998,22.40189825,224.91625719999996,1
24.62739952,5.863704337000001,165.9972228,22.92345958,195.7771844,1
20.32282479,7.935697501,175.02002009999998,26.79290139,193.717185,1
23.07132176,7.660542619,151.44752340000002,24.0737022,214.78563799999998,1
25.50230415,5.523926511,171.5103916,24.99414045,242.5376446,1
24.638752399999998,5.990707114,158.77196569999998,20.65807062,204.5558336,1
21.56743065,5.655308695,143.184637,23.24726096,203.2649007,1
21.889523,6.507049776000001,160.69768359999998,27.16248054,216.096408,1
20.23126926,7.544328135,192.8550371,24.09567553,235.95022430000003,1
22.37934507,7.017731254,176.4665975,21.08197272,220.6665548,1
24.11963256,8.005020295,157.91744740000001,20.29490036,200.75780509999998,1
22.23395489,8.083315531,174.09988710000002,26.54966887,231.554033,1
21.22135075,7.189275796,146.7537767,27.87783441,229.5459151,1
25.25693533,5.715124972999999,181.76003300000002,23.2997528,228.668508,1
22.19000824,7.755821406,143.1098666,24.76769311,234.30375069999997,1
25.17581713,6.0773339029999995,159.1503952,24.30381176,236.4858242,1
23.15280618,7.638538774,188.17197180000002,27.44416639,213.3817866,1
22.54963836,6.560243538,162.4296091,27.07061983,235.2742393,1
22.98544267,7.180410169,152.4500565,23.17401654,228.1252785,1
20.96792505,7.809656056000001,178.74480419999998,28.54191717,200.1398053,1
22.64302499,5.76596881,181.5708182,20.519211399999996,228.9508042,1
23.27091281,6.176564837000001,190.63328959999998,27.99533067,193.2822962,1
23.86712241,7.420422987,147.80971709999997,27.38831751,217.0134892,1
25.32285531,7.068147832,187.22742390000002,22.6097293,213.5816828,1
24.16852321,5.819483016,169.0185553,25.15619373,241.76400040000001,1
24.15424055,5.234351633999999,149.8651387,22.64421522,215.0618305,1
25.14560381,6.473296304,174.6248054,20.51646474,212.13205359999998,1
20.77657399,8.084704123,185.526017,23.73677786,223.52308730000001,1
24.71712394,5.680837427999999,161.0288095,25.02404859,196.07779169999998,1
23.44669942,8.107776116,143.6607257,28.93957335,239.64601580000001,1
25.44938505,5.9093142489999995,192.0462966,27.00134281,205.9734184,1
22.3333842,5.821832942,161.9352092,28.9734489,198.69475390000002,1
21.60734886,5.691518906000001,170.4910733,22.843195899999998,222.0520951,1
25.19925535,7.33475753,175.0886868,22.10342723,242.50407420000002,1
21.60551775,7.177419355,190.6989044,26.02352977,199.30054630000004,1
21.5732902,7.993804742999999,170.09128090000002,21.22754601,230.29361859999997,1
24.91488388,7.777718436000001,184.9522691,23.52650533,240.65770440000003,1
23.73931089,7.679128391,161.1096835,21.4857326,202.0517899,1
25.96996979,8.10831019,155.84524059999998,22.27341533,207.86404,1
22.41267129,7.49241615,170.7321696,23.21277505,193.0656148,1
22.9394818,5.8603930779999995,147.6128727,23.58784753,236.65977969999997,1
21.01626637,6.338496048,170.8756066,28.58281198,211.9687796,1
21.14279611,8.476500748,158.77806940000002,23.14258248,231.71883300000002,1
24.70485549,8.14024781,188.782342,22.11502426,218.60960719999997,1
20.15637684,5.28337962,192.324015,28.38718833,194.9760735,1
24.50416578,5.097949156,151.9922788,21.5592822,203.3564562,1
21.01132237,7.228797266,184.2350841,26.40531632,194.95013280000003,1
24.86745811,5.442533647,162.328898,22.79955443,207.43983280000003,1
24.08099612,5.744392223999999,152.8788415,23.76516007,220.7336955,1
24.34980316,5.973723562999999,183.85665459999998,26.58964812,215.85531170000002,1
20.0496231,7.23894467,176.6756493,27.452101199999998,238.6358531,1
21.72472304,7.760628071,185.0743431,22.36039308,231.38465530000002,1
22.49232459,6.463042085,191.9638966,23.63820307,238.3093051,1
23.45713675,6.645908994,172.0856655,21.32245857,231.7234107,1
23.82317576,6.697927793,163.2108829,20.13589892,224.80944240000002,1
24.75374615,6.577227088,168.7728813,23.83443709,202.88189340000002,1
25.44865261,6.57167272,170.0317698,20.11239967,239.70857880000003,1
23.19071017,6.725379192,173.1416059,20.79418317,211.97335730000003,1
20.62459181,7.00021363,186.0082095,20.29306925,234.3174841,1
22.91677602,5.777504807000001,177.28754540000003,21.8849147,212.7302164,1
21.53227332,6.960905789,149.4333018,27.67824335,227.56526380000003,1
20.38709677,6.153279213999999,163.1773125,21.0883816,198.6367687,1
21.18875698,5.733603931,151.9724418,26.00399792,216.2978301,1
25.27616199,8.115466781,158.75975830000002,28.27335429,212.8538163,1
24.76473281,7.566438795,154.11484119999997,28.05026399,223.08209480000002,1
20.36475723,6.77846614,190.2029786,21.06823939,222.177221,1
20.41511277,8.133198035,182.5458846,23.65285195,222.1497543,1
23.56865139,5.789574877000001,177.5149083,19.92379528,195.6596881,1
25.62498856,6.330378124,180.2020631,27.21649831,234.2182989,1
25.61528367,5.4111301,173.58565019999998,27.48445082,228.16800440000003,1
20.04266488,8.108844264,171.3913694,23.85305338,231.7874996,1
23.93615528,6.298867763,172.2077395,27.40479751,196.5309915,1
22.611713,7.821726127000001,177.7575304,21.252266,204.4597003,1
22.86678671,6.898953215,190.0122379,23.77401044,212.2480239,1
20.20947905,7.204870754,182.82055119999998,26.29636525,204.9846187,1
21.99444563,7.49978637,191.82961519999998,26.62596515,221.03125099999997,1
25.78722495,5.750480667000001,149.06402780000002,22.470564899999996,237.4578387,1
24.20661031,7.021362957000001,159.90725419999998,27.86684774,227.4660787,1
22.83785516,5.102328562,148.7435835,27.59096042,215.63710440000003,1
20.42957854,5.538666952000001,186.079928,21.57637257,223.37507250000002,1
22.73677786,6.85975219,183.70863980000001,22.46537675,217.8481704,1
22.94753868,5.252082888,173.42237619999997,19.30274361,203.0238044,1
20.77950377,5.522003845,146.9735099,21.15033418,201.743553,1
23.30954924,5.579577013,151.72218999999998,20.90588092,237.737083,1
20.38508255,7.930143132,175.79824209999998,23.61043123,223.60701319999998,1
21.93108921,7.683080538,170.0317698,20.98431349,238.53209019999997,1
21.66228217,6.138218329,168.6859035,23.19660024,238.9242531,1
22.29676199,6.999465926,161.4453871,26.17062899,238.9486679,1
21.10654012,7.380474258,143.6271554,25.5807062,200.1855831,1
24.94930876,6.658726767999999,160.7983947,25.86483352,212.7912534,1
20.37153233,5.863170263,157.85641040000002,23.93636891,220.27591780000003,1
22.952848899999996,6.473189489,176.8053529,24.54643391,234.155736,1
22.56263924,5.200064089,147.08337659999998,28.45310831,241.79604480000003,1
22.97500534,5.9177526170000005,157.3925291,23.89364299,221.2158879,1
23.10721152,5.110660115,180.4797815,27.97885067,200.41142,1
24.31885739,8.12059389,171.8140507,23.83199561,211.9901425,1
25.71196631,6.196432386000001,173.1309244,28.953001500000003,200.13522749999998,1
21.89135411,7.787865841,146.8987396,19.52766503,230.9070406,1
24.95059053,7.898525956,156.3838923,23.0519425,236.4492019,1
23.96087527,7.136295662999999,168.7469405,22.54808191,200.8402051,1
20.42097232,8.292245247,184.666921,21.40821558,215.8598895,1
23.40055544,6.731254006,176.4864345,25.12140263,217.48042239999998,1
25.88335826,8.39906003,161.4652242,21.08319346,233.78798790000002,1
21.66814173,6.075197607000001,162.6951201,22.94421216,212.7363201,1
23.12240974,8.356761376,153.0726341,19.97170934,193.1251259,1
23.80706198,7.28807947,187.01379440000002,20.50669881,222.68840600000001,1
23.19034394,5.797479171,183.1333659,20.70537431,229.50624100000002,1
21.99096652,5.714804528999999,186.4781945,19.7330546,224.4752647,1
21.94940031,7.306024354,169.7708365,23.67543565,212.5150609,1
20.35779901,5.713309122,159.6158025,24.07950072,196.9048433,1
23.18869594,5.567827387,186.7971129,25.25080111,221.1304361,1
20.80568865,5.166737877,192.42167419999998,22.35551012,222.48850980000003,1
23.79149754,8.456419568,157.085818,20.88116092,202.6392712,1
23.82903531,5.855693228,164.3431196,25.701559500000002,215.54249700000003,1
22.21710868,5.523819697,176.1995605,25.29688406,223.66805019999998,1
24.09472945,5.659581286,152.62553789999998,23.59547716,213.05981630000002,1
22.70381787,8.363490707,173.75960569999998,24.68651387,215.76680809999996,1
25.04599139,5.074556718999999,174.91015349999998,26.72942289,233.44770649999998,1
23.8255562,5.256675924,155.4103519,19.82430494,212.64018680000004,1
24.12933744,7.163319802999999,154.2186041,22.35551012,224.4310129,1
24.110477,5.635441145,185.3749504,25.85048982,227.7483749,1
22.02465896,6.740867336,188.6312754,27.48780786,216.3542894,1
24.10077212,5.81777398,175.29468669999997,25.052430800000003,235.98684649999998,1
23.24143193,6.279534288,191.2207709,23.40260018,202.3585009,1
22.237434,5.950117496,145.05847350000002,24.80248421,207.5802179,1
25.42283395,5.621448407999999,165.5760674,27.49452193,213.44740130000002,1
20.06720176,6.7553941470000005,172.25656909999998,25.00878933,202.6163823,1
24.37324137,5.5680410170000005,179.5306558,21.90231025,225.70668659999998,1
23.21396527,6.764152959,154.7465743,19.29419843,226.90759,1
22.98342845,6.1905575729999995,176.0484939,28.75402081,210.1086764,1
21.097933899999997,5.865840632,182.09878840000002,22.90575884,230.4401074,1
24.59169286,7.731467635,146.6332286,25.54774621,193.5981628,1
23.27951903,6.4453108310000005,152.3127232,19.25910215,204.7831965,1
24.66713462,6.168126469,170.40867340000003,27.42677084,224.8887906,1
22.27625355,5.267677847,186.7742241,27.37580493,211.6819056,1
20.75496689,8.329630421000001,172.5785394,22.09945982,210.7358318,1
22.53370769,7.315744499,144.90893280000003,25.44245735,207.9906919,1
25.15128025,5.329630421,160.32840969999998,24.19302957,239.78640099999998,1
21.64342174,8.158619952999999,176.86639,22.63261818,228.2900784,1
21.52018799,5.9478743860000005,183.77425459999998,25.15009003,222.41068760000002,1
25.66600543,8.337748344,183.8001953,23.36140019,202.24253059999998,1
23.38938566,6.886028626,175.5449385,28.61882382,227.8994415,1
22.27057711,6.363383892000001,187.6134831,26.62413404,225.2611164,1
20.87563707,8.48750267,176.19498280000002,25.92068239,225.78603470000002,1
20.10400708,5.927365947,151.006531,19.16144292,224.5820795,1
25.91741691,8.479277932,185.14453569999998,27.83877071,217.4865261,1
23.09256264,6.035355693,191.2680746,26.23197119,224.68126469999999,1
23.39066744,5.502777184,169.535844,23.90768151,209.0237434,1
21.01809748,5.630954924,153.0970489,28.92950224,222.2718284,1
23.59172338,6.091219825,147.47706530000002,24.868099,206.5227515,1
23.44120609,7.616000855,153.61891540000002,23.58693197,238.30625319999996,1
22.36634419,7.756569109,168.88427380000002,24.188451800000003,194.7883847,1
23.61644337,7.147938475,192.4048891,28.02432325,228.5143895,1
24.45014801,7.9126255070000004,177.74532299999998,26.85637989,216.81511890000002,1
21.21402631,8.416791284,187.5005646,22.55937376,211.489639,1
21.07705924,8.413693655,185.4893948,24.19882809,239.72078619999996,1
24.1732841,7.434629352999999,160.998291,21.99295022,220.292703,1
24.38001648,7.968703269,147.3092135,28.5925779,201.7130345,1
23.61937315,6.929181799,161.0578021,19.48829615,206.2709738,1
22.28833888,5.548066652,143.1480148,27.79909665,216.41685230000002,1
22.22351756,5.373638112,177.7346416,25.62923063,228.65477459999997,1
22.28321177,7.5484939120000005,153.8371227,21.58095035,196.5142064,1
20.43086032,7.2245246739999995,143.6378368,27.2103946,206.4327219,1
22.23944823,6.881969665,171.8323618,19.43275246,229.5153966,1
21.36381115,7.243537706000001,163.6701865,21.73781549,196.7537767,1
21.4242378,6.234672079,176.2636494,23.99252297,225.59834590000003,1
22.69356365,6.050950652,147.08337659999998,26.4529252,202.3462935,1
24.28040407,5.929715872999999,165.0526749,26.20053713,242.39878540000004,1
25.09506516,5.971266823,176.18124939999998,26.17276528,205.9505295,1
21.65056307,5.08149968,153.7196265,21.80800806,205.35084080000001,1
20.81411176,6.488998077000001,145.230903,23.65224158,238.414594,1
24.34540849,7.970946379,152.57976010000002,20.6522721,216.11777090000004,1
21.14700766,6.905041657999999,147.07269509999998,20.70079653,215.2983489,1
22.1694998,6.7362743,152.43327130000003,26.46665853,206.98358100000002,1
24.97732475,5.773979918999999,179.4772485,19.26184881,230.92229989999998,1
25.45762505,7.520615253,165.04809719999997,22.11807611,237.09161659999998,1
22.72084719,6.588335826000001,145.0203253,20.26804407,234.7142247,1
21.5732902,6.05180517,159.667684,19.32990509,218.24185919999996,1
23.82354198,8.144199957,183.1577807,25.60817286,239.1226234,1
21.44456313,6.220999786,192.0142521,19.38422803,235.1155431,1
22.085085600000003,7.772804956,157.6229438,26.21457564,227.1654714,1
22.79683828,8.488357189,168.8018738,28.27457503,218.1213111,1
24.32526627,6.825037385,182.6145512,28.36277352,197.3275246,1
25.06009095,7.826425977,160.0430616,22.53099155,218.2983184,1
20.96737571,5.151249733,163.41077909999998,22.01583911,210.159032,1
23.69573046,6.849177526,144.556444,26.727286600000003,203.6387524,1
20.80056154,7.009506516,157.720603,20.68828394,240.89117099999999,1
20.69179357,5.70209357,182.37498090000003,26.74224067,226.4238716,1
23.17441328,7.548814356,189.10278630000002,23.10290841,201.8671529,1
24.93465987,6.1483657339999995,182.4909513,20.4517655,232.70458080000003,1
20.00109867,5.940717795,169.6960662,24.12527848,233.80324720000002,1
24.85079501,8.010361033999999,156.7256996,25.89962462,229.3490707,1
21.88109989,6.551484725,172.4289987,27.32544939,232.19644759999997,1
23.8702353,6.15765862,151.7588122,22.40617084,222.16959139999997,1
24.21100497,5.460798975,189.0142827,25.27491073,230.797174,1
20.62074648,7.504272591,162.8095645,28.7769097,221.98037659999997,1
23.02499466,6.3128605,175.8318125,27.62666707,214.0974456,1
20.11865596,6.928434095,185.2742393,20.97363201,215.1289712,1
21.29514451,8.131275368999999,181.227485,22.35032197,231.7203589,1
21.26456496,7.602328562,186.12570569999997,25.64082766,242.4033631,1
23.24344615,7.017517624,171.3608509,23.48286386,195.4658956,1
25.49424726,6.336252937,156.26334419999998,21.88949248,206.50444040000002,1
21.63573107,5.786904507999999,183.5087436,20.65166173,211.0089724,1
23.16708884,8.165135655,169.5663625,28.0786462,214.6925565,1
25.79107028,7.7391583,192.0752892,22.67870113,236.8947722,1
20.00439467,5.944990387000001,155.33100380000002,19.16876736,241.00714130000003,1
22.89059114,6.131488997999999,179.7351299,21.02795495,230.0708335,1
25.30674154,6.64537492,169.4412366,19.85634938,193.0335704,1
24.87588122,5.176244392,170.2438734,19.97415082,235.6358837,1
20.59547716,8.236808373999999,157.065981,25.35364849,222.50834680000003,1
20.51454207,8.234885708,156.9103366,20.39103366,215.3914304,1
25.4418775,5.5351420639999995,167.43769650000002,21.62886441,208.6300546,1
23.85009308,5.000320444,157.7083956,24.22995697,241.05749690000002,1
24.32673116,7.5055543689999995,190.2594378,26.38456374,198.9190649,1
22.98104801,7.540162358,150.7532273,28.34446242,210.178869,1
20.19977416,8.279641102000001,165.1106601,27.30805383,196.04422130000003,1
23.69426557,8.300790429,148.6489761,20.55308695,231.92483289999998,1
22.66902676,6.459944456000001,150.80205690000003,21.41889706,211.60560930000003,1
21.63737907,7.742469558,163.2627644,28.983520000000002,232.35514390000003,1
21.25504318,5.080751976,162.45860159999998,24.90166936,200.4709311,1
23.23245949,7.359965819,150.13522749999998,19.02288888,200.80510880000003,1
22.61098056,8.333796197,171.3242286,22.89904477,223.42390209999996,1
24.13812677,8.145268105,160.0506912,21.93954283,196.6957915,1
24.78469192,7.7637257,147.1291543,19.64333018,242.5406964,1
21.51377911,5.745674001,170.7260659,26.5634022,215.911771,1
25.26151311,6.049027985,186.6262093,27.18872646,214.42704550000002,1
23.38645589,6.857722709,180.2966704,21.72072512,233.96346929999999,1
24.38953825,5.624118778,145.85042880000003,22.21420942,242.19888909999997,1
21.80162969,5.951078829,172.45036159999998,23.51918088,205.7033296,1
23.63475448,5.731254006,158.9764397,21.08716086,209.3136692,1
22.9279458,5.938154241,167.0958892,19.41657765,214.80700090000002,1
22.66682943,6.433881649,164.61778619999998,19.87588122,228.2412488,1
21.60332041,7.570604572000001,156.4876553,21.50679037,236.5590686,1
24.30842006,8.120487075,152.3447676,24.53727836,225.68227180000002,1
20.72878201,6.346934416,151.0324717,25.83095798,211.2744835,1
23.6235847,6.520935698,169.2184515,23.32966094,235.04229869999998,1
24.18317209,8.243430891000001,177.84756000000002,24.09262368,228.81499680000005,1
22.638081,6.17752617,169.6045106,24.83361309,207.128544,1
24.2793054,6.814889981,144.7944884,20.09866634,203.7211524,1
21.11569567,5.100512711,182.64964750000001,27.10693686,213.06134219999998,1
25.99047823,8.350352489,159.35486919999997,26.86675619,231.50825530000003,1
20.21955016,6.4319589829999995,191.8067263,22.65031892,230.2997223,1
22.95870846,8.489211707,181.6318552,22.85876034,215.9514451,1
25.5048677,8.275902585,150.9927976,26.30887783,204.67943359999998,1
21.44492935,8.197714164,150.289346,28.47660756,201.11487169999998,1
20.28437147,6.366695151,183.5438398,25.19678335,199.9048128,1
20.5995056,7.9643238620000005,155.46528519999998,28.0356151,236.39426859999998,1
23.71330912,8.382183293999999,154.3132115,27.50581378,211.9275796,1
21.51542711,5.673146764,149.9383831,19.17517624,204.61534469999998,1
23.71532334,5.388912626000001,153.5197302,26.81365398,220.8038881,1
24.18884854,5.058641316,145.4948881,22.29966124,208.1127659,1
22.87356182,6.5950651570000005,164.12949,26.61009552,207.6763512,1
25.52684103,7.607348857000001,191.4252449,28.45768609,242.16837059999997,1
21.37186804,6.18222602,184.3312174,22.32377087,211.19055759999998,1
25.64293344,7.944990387000001,183.0601215,26.26371044,195.4994659,1
24.75191504,8.476500748,174.0388501,21.53364666,216.84411150000003,1
20.63722648,6.826105533,156.0863369,28.33530686,209.7470321,1
23.41172521,6.98750267,170.5566881,23.45081942,195.95571759999999,1
22.59395123,5.995193335,143.6210517,26.48252815,210.42606890000002,1
21.13675344,7.876842555,155.0471816,22.44309824,219.18488109999998,1
20.41969054,8.127643666,163.7449568,23.82253487,197.0238655,1
25.29428999,8.109271523,179.219367,23.61348308,194.2985626,1
25.12692648,8.448301645,171.6461989,22.31247902,205.6712851,1
25.38291574,7.870006409,162.164098,27.42371899,200.2191534,1
24.98702963,6.168340098,159.16260259999999,27.19025239,240.8133488,1
23.15738395,5.195150609,171.66451,21.41431928,240.62871180000002,1
22.40168462,7.2608417,171.2067324,26.70165105,218.470748,1
20.29023103,6.638538774,143.83315530000002,26.368999300000002,201.8839381,1
22.09625538,5.492736595,190.00003049999998,27.55189673,229.39942630000002,1
20.25122837,6.583849605,150.9287088,28.13113804,202.82238230000002,1
24.10022279,7.749626148,170.12942900000002,24.96270638,221.95748769999997,1
23.51554918,7.484084597000001,180.75902580000002,20.90313425,199.4333018,1
25.67332987,6.691412091,146.5950804,22.34452345,228.0566118,1
23.11893063,5.269707327,173.6619465,19.52369762,236.93749810000003,1
24.6354564,6.385280923,190.4868007,20.60100101,217.3308817,1
24.69350261,5.382717368,155.6819666,23.15204321,206.185522,1
25.18973357,6.920209357,158.86657309999998,22.26639607,221.07550279999998,1
23.21030305,5.780388806,190.65923030000002,27.27234718,242.38047430000003,1
23.05923643,6.847361675,183.2356029,22.25388348,224.56529440000003,1
25.4651326,5.759239479,180.6903592,21.17352824,232.6588031,1
22.33631397,5.267464217,170.6635029,26.23410749,240.5951415,1
22.61720634,5.0145268110000005,155.0685446,20.35410627,206.637196,1
24.60689108,6.198461867000001,159.850795,20.80578021,204.4535966,1
20.59199805,6.899594104,183.59114350000002,23.86159856,201.66420480000002,1
22.42384106,5.201773125,186.8596759,27.92239143,227.57594530000003,1
21.61705374,6.336039307999999,162.34415719999998,21.67708365,203.6326487,1
24.8158208,7.289040803,178.728019,20.74260689,219.82882169999996,1
25.35105441,5.176244392,179.9472335,23.13525803,195.9251991,1
24.95370342,8.084810938,163.5313272,20.44627216,195.2064882,1
20.71285134,7.972441786,160.9876095,20.27658925,234.7386395,1
22.15686514,6.750053407,169.1894589,24.80614643,218.7438887,1
23.39139988,7.006622517,182.3078402,26.22403638,239.7680898,1
24.79311502,7.484084597000001,186.4949797,20.75542467,240.07327489999997,1
20.8562273,6.5130314039999995,148.1622059,24.39414655,226.5428938,1
24.11395611,7.684789575,150.8951384,26.010711999999998,197.44044309999998,1
24.24597919,5.215552232,173.2102725,25.86483352,241.4572893,1
20.39368877,6.270668661,158.54612869999997,20.29062777,221.37611009999998,1
20.54237495,5.555970946,189.2355419,25.74550615,224.40202030000003,1
20.64949492,6.4170049129999995,181.492996,26.08883938,225.9203162,1
20.680623800000003,5.227088229,143.52186650000002,21.22235786,197.7517319,1
22.49104282,6.734351633999999,190.7050081,23.47889645,203.5517747,1
23.4628132,7.298013245,175.2931608,20.2939848,195.8733177,1
21.997192300000002,5.9082461010000005,190.27164530000002,24.42130802,193.9201331,1
23.07351909,6.253364666,172.668569,27.3416242,237.2197943,1
23.72081668,6.202307199,167.76729640000002,20.61870174,232.57029939999998,1
25.40452284,5.116428114,157.72823269999998,25.83919797,233.0631733,1
20.71248512,5.198568681999999,180.7040925,26.52098148,210.116306,1
21.00564592,5.405148473,152.31730090000002,25.95089572,203.88137460000002,1
24.59187597,7.895214697999999,183.5011139,26.72576067,241.23145240000002,1
24.08264412,7.439222387999999,173.92287969999998,21.73445845,217.9565111,1
22.92593158,6.986114078,159.60969880000002,26.12851344,212.3533128,1
25.25748466,6.895748772,180.09372230000002,25.42353587,207.75875119999998,1
22.250618,6.0044862210000005,165.7622303,22.89446699,203.7928709,1
20.59511093,5.949262977999999,153.11536,21.0474868,239.8199713,1
20.73043001,6.698889126,175.82265690000003,19.98300119,221.7331767,1
22.39216285,6.258278146,174.8613239,22.71379742,193.8728294,1
21.47807245,7.226340526,186.89172030000003,21.7457503,235.2177801,1
20.1838435,5.92138432,166.50840780000001,20.47343364,228.69292280000002,1
20.64455092,5.173360393,176.1186865,19.33417768,198.3544725,1
25.11923582,5.250373852,190.1617786,25.075014499999998,206.26181830000002,1
22.35352641,5.7353129670000005,179.6466262,23.51490829,205.36152230000002,1
24.9947203,7.237556078,160.6625874,28.31333354,194.0666219,1
24.08685568,8.296197394,161.25617240000003,27.25128941,231.5357219,1
20.61983093,6.367549669,177.35010830000002,24.378887300000002,198.589465,1
20.02233955,5.333796197,154.04159669999999,24.35050508,213.4260384,1
20.51765496,8.377590258,188.2787866,25.83431501,232.81139559999997,1
20.79873043,6.717795343,149.92464980000003,25.79708243,222.30387280000002,1
24.02734458,7.63533433,175.0139164,21.84218879,217.88174080000002,1
25.01065096,5.759346294,185.3642689,23.38001648,242.95727409999998,1
20.402478100000003,5.9327066870000005,175.3786126,22.31827754,195.37434,1
23.15573595,7.5011749629999995,183.4156621,22.12936796,241.0101932,1
21.2453383,6.105533006,176.2056642,25.97805719,212.98809780000002,1
25.51530503,8.386883145,168.69048130000002,20.10904263,242.7436445,1
21.32865383,5.938474685,188.9974975,19.11780145,224.3806574,1
22.30170598,5.81019013,178.8180486,27.58821375,217.8191778,1
20.29517502,6.225165562999999,150.0894498,21.58033998,194.30314040000002,1
20.11719108,7.30773339,160.23685419999998,28.71404157,203.89815969999998,1
22.62434767,5.5731681260000006,144.4038514,23.02447584,204.62144840000002,1
20.04486221,7.001281777000001,163.5755791,28.83397931,198.9602649,1
25.37632374,6.501709037,169.5251625,22.55876339,196.3158361,1
24.34577471,7.02211066,150.8127384,20.79235206,228.4411451,1
22.3169042,7.020401624,165.9636525,24.26932585,238.5641346,1
23.45329142,8.224097415,149.204413,25.10095523,226.48185669999998,1
20.82985931,6.135868404,171.18994719999998,26.43003632,219.56788840000002,1
23.53862117,8.226981413999999,191.74721519999997,23.13342692,209.69820249999998,1
24.30677206,8.040375988,190.6439711,19.46235542,236.38053530000002,1
24.08703879,7.893505661,176.97015290000002,20.62480544,224.36845,1
25.19357891,5.0446485789999995,149.76747949999998,23.28601947,203.5517747,1
21.43119602,6.435697501,168.533311,22.06894131,219.83950319999997,1
22.34748375,6.549027985,178.2809229,24.78966643,234.62419509999998,1
22.80489517,8.140995514,143.35859250000001,26.30826746,198.815302,1
20.53028962,7.4453108310000005,162.79583119999998,27.04345836,207.14227730000002,1
24.91433454,7.91358684,192.5773186,20.97058016,224.8430128,1
25.52409436,5.75101474,167.6436964,19.77028718,232.5489364,1
20.08221686,5.103823969,188.147557,19.68880276,235.48329109999997,1
21.22574541,5.922772912,147.70595419999998,21.79396954,198.10269480000002,1
24.39667959,6.161931211000001,156.29233680000002,22.45133824,222.22299869999998,1
24.91305277,8.121982482,192.3545335,26.90093692,210.1895505,1
20.7784051,5.664494766000001,152.8788415,27.26960051,201.51466409999998,1
21.43540757,5.152851955,177.64461200000002,21.0618305,228.238197,1
20.21185949,7.4378337960000005,171.9040803,21.84096805,221.8262581,1
20.114261300000003,5.789574877000001,145.7359844,27.48323008,217.2332224,1
21.29093295,5.99530015,192.5681631,28.27365947,235.1842097,1
